"updated_at","location_id","address","city","external_source","facebook_places_id","lat","lng","name","short_name"
"2019-02-22 16:00:46.184381+01",237769287,"","","facebook_places",114228911923990,53.687100000000001,23.846299999999999,"Grodno, Hrodzyenskaya Voblasts', Belarus","Grodno"
"2019-02-22 21:36:31.094458+01",213951333,"","","facebook_places",115456095134627,46.519799999999996,6.633500000000000,"Lausanne, Switzerland","Lausanne"
"2019-02-25 19:28:00.582283+01",993221280791473,"Новые Водники","","facebook_places",993221280791473,55.962332799999999,37.521264799999997,"Долгопрудный,новые Водники, Набережная","Долгопрудный"
"2019-02-22 21:58:24.768989+01",1020923,"","","facebook_places",112880612104742,48.899066464294997,2.278703434339300,"Pont de Levallois","Pont de Levallois"
"2019-02-25 15:07:38.816798+01",238784504,"","","facebook_places",106377962728145,41.631354069605003,2.715508006943900,"Santa Susana, Cataluna, Spain","Santa Susana"
"2019-02-25 15:09:10.320929+01",482586425091265,"","","facebook_places",482586425091265,44.235713356889001,8.432144563896699,"Spotorno,Liguria","Spotorno"
"2019-02-22 21:59:07.720344+01",18499410,"","Санкт-Петербург","facebook_places",342397922488842,59.934083326241002,30.306112575709001,"Исакиевский Собор","Исакиевский Собор"
"2019-02-25 12:21:36.542966+01",405229172,"Площадь Киевского вокзала, 2","Москва","facebook_places",120559918064093,55.744409921208003,37.566547393798999,"ТРЦ ""Европейский""","ТРЦ ""Европейский"""
"2019-02-22 16:08:30.720729+01",277078,"Altenberger Straße 69","Linz, Austria","facebook_places",124249630820,48.337318079690000,14.318857494263000,"JKU - Johannes Kepler Universität Linz","JKU - Johannes Kepler Universität Linz"
"2019-02-22 16:08:34.120257+01",272576249,"","","facebook_places",143740825638027,6.765833000000000,73.175832999999997,"Hanimaadhoo","Hanimaadhoo"
"2019-02-25 15:13:45.437537+01",213226563,"","","facebook_places",110761475615126,51.215699999999998,4.414100000000000,"Antwerp, Belgium","Antwerp"
"2019-02-22 16:10:12.600244+01",229419285,"Santa Pod Raceway, Airfield Road, Podington","Wellingborough, United Kingdom","facebook_places",12344898527,52.237860316975997,-0.597301729197240,"Santa Pod Raceway","Santa Pod Raceway"
"2019-02-22 22:00:37.056299+01",850992987,"","","facebook_places",214415515275097,66.266666666667007,33.033333333332998,"Chupa, Republic of Karelia","Chupa"
"2019-02-22 22:02:21.825881+01",1025071177,"","","facebook_places",452276101540954,55.929444444399998,37.520555555599998,"МФТИ","МФТИ"
"2019-02-22 22:04:01.477262+01",413332595,"","","facebook_places",399111216842266,51.774643923337997,39.237477383319998,"Г. Воронеж, Олимпик, Белая Гора","Г. Воронеж"
"2019-02-25 15:15:56.17876+01",236480600,"","","facebook_places",110519205641389,31.513100000000001,-9.769720000000000,"Mogadar, Essaouira, Morocco","Mogadar"
"2019-02-22 22:04:06.087555+01",510967385,"Невский проспект, 90","","facebook_places",182943181915394,59.932380000000002,30.352270000000001,"Avenida Nevski","Avenida Nevski"
"2019-02-25 15:19:12.051765+01",264913030,"Химки, Московская область, Клязма-Старбеево квартал, Ивакино2","Москва (Moscow, Russia)","facebook_places",300489456678064,55.952464421110001,37.468989041169998,"Олимпиец","Олимпиец"
"2019-02-22 16:14:31.268259+01",216042189,"","","facebook_places",132134670155936,47.795000000000002,13.047300000000000,"Hohensalzburg Castle","Hohensalzburg Castle"
"2019-02-25 16:01:35.543015+01",1032799549,"","","facebook_places",473129626214481,55.698584255531003,37.572551644533000,"ИМБ РАН","ИМБ РАН"
"2019-02-22 23:56:49.335492+01",5645704,"Domodedovsky District","","facebook_places",107248442645764,55.413324877298002,37.903892934391998,"Domodedovo International Airport","Domodedovo International Airport"
"2019-02-25 15:20:04.271659+01",341840552855711,"","","facebook_places",341840552855711,43.413719190016998,39.949763194997999,"Технопарк ""сириус"", Сочи","Технопарк ""сириус"""
"2019-02-22 22:07:38.068337+01",505979222,"","","facebook_places",403541159748450,55.584687148299999,37.545012943499998,"Ск Альфа-Битца","Ск Альфа-Битца"
"2019-02-25 15:22:32.006346+01",344261140,"","","facebook_places",106997382664054,46.081359900000002,1.690510000000000,"Aulon, Limousin, France","Aulon"
"2019-02-22 22:08:30.627623+01",213547428,"115035, Москва, ул. Пятницкая, 27, стр. 3а","Москва","facebook_places",135417799846720,55.741320000000002,37.628880000000002,"Джаз-кафе ""Esse""","Джаз-кафе ""Esse"""
"2019-02-22 22:08:37.015861+01",219846199,"Береговая улица","","facebook_places",367380163285210,47.213941707228002,39.715760151852997,"Ростов-на-Дону Набережная","Ростов-на-Дону Набережная"
"2019-02-25 15:25:24.311789+01",430863630,"","","facebook_places",101258866649978,55.865278000000004,37.536667000000001,"Zapadnoye Degunino District","Zapadnoye Degunino District"
"2019-02-25 19:31:04.687597+01",547615751,"","","facebook_places",380562118662280,55.929046617899999,37.522089779399998,"Физтех","Физтех"
"2019-02-22 16:18:46.068529+01",446576195,"QL1D, khu vực 2, Ghềnh Ráng, tp. Quy Nhơn, Bình Định, Vietnam","Qui Nhon, Bình Ðịnh, Vietnam","facebook_places",509788672432447,13.715913923246999,109.215238094330005,"ICISE Conference Center - Quy Nhon, Vietnam","ICISE Conference Center - Quy Nhon"
"2019-02-22 22:08:46.825223+01",222439929,"проспект Шолохова, 270/1","","facebook_places",181400135315096,47.256006299029998,39.807077597799001,"Аэропорт Ростов-Дон","Аэропорт Ростов-Дон"
"2019-02-22 20:31:29.165951+01",942389244,"Музей-заповедник «Коломенское», пр-т Андропова, 39","Moscow, Russia","facebook_places",334469982872,55.669316611855997,37.673940137092004,"Пикник «Афиши»","Пикник «Афиши»"
"2019-02-22 22:07:24.291679+01",424039480,"","","facebook_places",110726305614966,51.760800000000003,55.101199999999999,"Orenburg, Russia","Orenburg"
"2019-02-22 22:10:09.056183+01",645511853,"","","facebook_places",1623377151226857,61.783299999999997,34.333300000000001,"Онежское Озеро Республика Карелия","Онежское Озеро Республика Карелия"
"2019-02-25 15:35:03.277257+01",955165125,"Ленинские горы, д. 1, стр. 12","Москва","facebook_places",285563818229074,55.704039999999999,37.521310000000000,"Биологический факультет МГУ имени М.В.Ломоносова","Биологический факультет МГУ имени М.В.Ломоносова"
"2019-02-22 22:10:49.277365+01",213801732,"","Ростов-на-Дону, Ростовская обл.","facebook_places",283687761711907,47.226149900000003,39.734369999999998,"Don","Don"
"2019-02-25 15:31:33.131694+01",440417346,"","","facebook_places",259852750787052,52.373152272825003,4.523486997936400,"Северное Море","Северное Море"
"2019-02-22 16:21:59.283825+01",505661948,"","","facebook_places",505970442750952,56.333333333333002,29.366666666667001,"Pustoshka, Pustoshkinsky District, Pskov Oblast","Pustoshka"
"2019-02-22 22:13:02.197833+01",234838152,"","","facebook_places",113454362001611,45.351599999999998,36.476100000000002,"Kerch","Kerch"
